frame,track_id,class_id,x_center,y_center,width,height
1,2644,2,875.32,619.55,99.28,72.61
1,2589,2,727.21,715.38,181.53,123.25
1,2717,5,258.6,683.59,458.23,302.06
2,2644,2,875.5,619.55,99.55,72.34
2,2589,2,727.26,715.15,181.36,123.26
2,2717,5,217.84,711.6,414.89,314.51
3,2644,2,875.38,619.58,99.59,72.14
3,2589,2,727.13,714.9,181.24,122.86
3,2720,2,417.86,552.85,130.55,57.13
4,2644,2,874.63,619.57,98.71,72.37
4,2589,2,727.2,714.78,180.97,122.79
4,2720,2,416.93,552.08,128.51,55.52
5,2644,2,874.82,619.56,98.99,72.28
5,2589,2,727.19,714.95,180.82,123.08
5,2720,2,416.94,552.02,128.2,55.66
6,2644,2,874.89,619.45,99.0,72.54
6,2589,2,727.01,714.83,181.13,122.6
6,2720,2,418.14,551.69,130.74,54.74
7,2644,2,874.63,619.38,98.57,72.47
7,2589,2,727.03,714.83,180.96,122.67
7,2720,2,418.5,551.28,131.41,54.45
8,2644,2,874.89,619.34,98.92,72.49
8,2589,2,727.04,714.86,180.98,122.62
8,2720,2,418.85,551.42,131.79,54.07
9,2644,2,874.87,619.41,99.0,72.63
9,2589,2,727.04,714.91,180.96,122.88
9,2720,2,416.39,551.83,126.15,51.61
10,2644,2,875.11,619.32,99.26,72.55
10,2589,2,727.22,714.79,180.92,122.76
10,2720,2,416.36,550.01,130.91,54.15
