frame,track_id,class_id,x_center,y_center,width,height
1,2503,2,991.26,629.63,97.51,76.91
1,2513,2,844.78,781.59,214.4,164.97
2,2503,2,991.05,629.38,97.08,76.42
2,2513,2,844.67,781.56,214.34,164.61
3,2503,2,990.94,629.85,97.5,77.23
3,2513,2,844.58,781.58,214.48,164.79
4,2503,2,991.24,629.7,97.08,76.39
4,2513,2,844.55,781.66,214.48,164.77
5,2503,2,991.17,629.63,96.73,76.08
5,2513,2,844.61,781.66,214.43,164.8
6,2503,2,991.13,630.19,97.26,77.27
6,2513,2,844.67,781.63,214.33,164.8
7,2503,2,991.27,630.68,97.76,78.09
7,2513,2,844.56,781.71,214.51,164.91
8,2503,2,991.37,630.28,97.34,77.15
8,2513,2,844.44,781.84,214.72,165.06
9,2503,2,991.33,629.75,97.14,76.29
9,2513,2,844.4,781.81,214.65,165.12
10,2503,2,991.56,629.4,97.5,75.45
10,2513,2,844.39,781.96,214.72,165.31
