frame,track_id,class_id,x_center,y_center,width,height
1,36858,2,679.56,704.17,176.4,102.68
1,36921,0,1291.99,629.85,28.67,72.4
2,36858,2,680.84,704.15,179.36,103.59
2,36921,0,1291.73,630.08,28.34,71.82
2,36973,2,386.92,833.24,242.94,133.86
2,36974,2,199.53,819.37,260.28,134.33
3,36858,2,680.56,704.18,179.12,103.85
3,36921,0,1291.84,630.44,28.4,72.59
3,36973,2,386.67,834.37,241.42,131.24
3,36974,2,194.07,819.59,249.68,133.05
4,36858,2,680.7,704.25,179.58,103.61
4,36921,0,1291.75,630.69,28.36,73.38
4,36973,2,386.7,834.5,241.12,130.87
4,36974,2,197.34,819.38,255.46,132.07
5,36858,2,680.38,704.32,178.48,103.39
5,36921,0,1291.64,630.54,28.28,72.89
5,36973,2,386.91,834.08,241.72,131.91
5,36974,2,199.81,819.1,260.51,131.83
6,36858,2,679.93,704.23,177.14,103.41
6,36921,0,1291.51,630.44,28.15,72.82
6,36973,2,386.96,833.22,241.82,134.25
6,36974,2,200.61,819.03,262.03,133.28
7,36858,2,680.07,704.46,177.78,102.95
7,36921,0,1291.48,630.76,28.58,73.73
7,36973,2,386.72,833.79,241.5,132.69
7,36974,2,201.71,818.75,263.87,133.16
8,36858,2,680.17,704.42,178.42,103.05
8,36921,0,1291.64,630.0,28.65,72.36
8,36973,2,387.09,833.66,242.42,133.35
8,36974,2,201.68,819.13,264.51,133.7
9,36858,2,680.04,704.37,177.59,103.03
9,36921,0,1291.61,630.05,28.39,71.32
9,36973,2,386.97,833.55,242.48,133.33
9,36974,2,200.53,818.91,262.05,133.51
10,36858,2,679.56,704.37,177.8,103.2
10,36921,0,1291.58,629.79,28.11,71.38
10,36973,2,386.95,833.82,242.28,132.73
10,36974,2,200.88,819.24,262.61,132.76
