frame,track_id,class_id,x_center,y_center,width,height
1,7113,2,980.84,637.74,86.06,79.93
1,7061,2,838.9,640.27,103.53,79.61
1,7134,2,891.67,747.25,176.15,127.89
1,7138,5,404.83,932.12,809.07,521.1
2,7113,2,980.85,637.37,86.74,80.0
2,7061,2,838.54,640.23,102.92,78.39
2,7134,2,891.56,747.26,176.44,128.01
2,7138,5,404.96,932.04,808.99,520.94
3,7113,2,980.67,637.44,86.97,80.13
3,7061,2,839.09,640.66,103.65,79.11
3,7134,2,891.67,747.37,176.41,128.22
3,7138,5,405.06,931.98,808.85,521.04
3,6944,2,476.84,625.45,146.41,61.23
4,7113,2,980.77,637.42,86.31,79.4
4,7061,2,839.35,640.88,104.91,80.28
4,7134,2,891.88,747.37,176.23,128.39
4,7138,5,405.03,932.07,808.89,520.55
5,7113,2,980.66,637.73,85.85,79.3
5,7061,2,840.64,640.19,107.78,79.6
5,7134,2,892.0,747.89,175.04,129.01
5,7138,5,405.0,932.42,808.78,520.41
5,6944,2,476.96,625.36,145.75,61.66
6,7113,2,981.12,638.01,86.35,81.07
6,7061,2,838.3,640.95,103.94,78.33
6,7134,2,892.02,747.41,176.52,128.09
6,7138,5,404.9,932.48,808.85,520.93
7,7113,2,980.9,638.42,85.27,81.08
7,7061,2,836.66,640.93,100.18,76.21
7,7134,2,891.98,747.33,176.57,127.92
7,7138,5,404.9,932.45,808.82,521.04
7,6944,2,476.71,625.39,147.01,62.4
8,7113,2,981.16,638.4,86.11,80.41
8,7061,2,837.27,640.51,100.39,77.52
8,7134,2,891.72,747.27,177.13,127.77
8,7138,5,404.92,932.2,808.82,521.18
8,6944,2,476.56,625.66,147.11,60.97
9,7113,2,981.56,638.41,86.79,80.48
9,7061,2,838.51,641.28,102.5,78.92
9,7134,2,891.56,747.11,177.23,127.84
9,7138,5,404.92,932.24,808.8,521.12
9,6944,2,476.63,625.62,146.9,60.48
9,7207,2,1139.54,640.81,82.85,77.16
10,7113,2,980.99,638.63,86.18,80.39
10,7061,2,837.7,640.9,102.36,77.73
10,7134,2,891.95,747.57,175.3,128.25
10,7138,5,404.37,931.63,807.84,522.04
10,6944,2,476.7,625.3,147.07,61.48
10,7207,2,1136.2,627.39,78.07,67.38
