frame,track_id,class_id,x_center,y_center,width,height
1,131797,2,584.58,741.86,167.65,98.44
1,131796,0,1036.53,639.57,22.3,61.25
1,131855,0,1117.18,691.6,33.48,80.18
1,131661,2,277.35,863.3,305.32,153.1
2,131797,2,586.58,742.58,166.82,102.3
2,131661,2,283.84,863.49,323.04,154.87
2,131798,0,1136.04,689.17,51.31,86.77
2,131848,0,717.66,1154.33,76.83,89.09
3,131797,2,594.28,735.99,176.08,105.57
3,131661,2,290.09,862.45,322.55,152.5
3,131798,0,1130.91,683.77,51.87,83.52
3,131848,0,715.7,1155.51,74.72,86.53
3,131855,0,1119.12,679.98,34.63,74.91
4,131797,2,615.36,724.9,183.92,112.18
4,131661,2,288.74,863.05,317.4,152.35
4,131855,0,1110.98,667.0,34.8,73.82
5,131797,2,643.54,710.41,186.81,106.98
5,131661,2,284.1,863.11,312.58,152.11
5,131744,2,581.42,670.26,156.44,85.11
6,131797,2,657.31,702.32,186.63,100.79
6,131661,2,287.92,862.97,320.31,150.13
6,131744,2,581.91,669.1,157.59,85.65
7,131797,2,662.63,698.07,189.33,97.69
7,131661,2,288.29,863.66,322.89,152.25
7,131796,0,1039.89,640.97,22.64,57.12
8,131797,2,664.32,697.31,188.78,98.03
8,131661,2,289.71,863.15,322.08,151.49
8,131859,0,1132.5,593.15,25.45,60.16
8,131796,0,1044.44,640.4,32.11,61.45
8,131744,2,600.35,662.0,166.64,80.56
9,131797,2,664.56,697.5,188.67,98.12
9,131661,2,288.81,863.44,323.57,152.15
9,131859,0,1131.65,592.88,26.42,60.89
9,131796,0,1044.88,639.23,33.98,63.53
9,131744,2,602.59,660.29,165.91,79.13
10,131797,2,664.03,697.65,188.06,97.92
10,131661,2,288.21,863.51,324.57,152.01
10,131859,0,1131.29,593.15,26.63,61.04
10,131796,0,1045.58,638.77,35.43,62.99
10,131744,2,604.37,660.35,167.57,78.11
