frame,track_id,class_id,x_center,y_center,width,height
1,4477,2,704.56,722.21,220.9,146.14
1,4506,2,286.22,980.31,525.45,293.14
1,4517,2,926.44,722.21,156.29,116.26
1,4465,2,860.28,632.03,121.54,84.86
1,4485,2,980.66,628.27,97.79,85.54
1,4572,2,422.72,522.51,68.6,34.81
2,4477,2,704.46,722.32,220.73,146.3
2,4506,2,286.14,980.8,525.77,293.55
2,4517,2,926.37,722.29,154.98,115.34
2,4465,2,860.67,631.96,121.11,85.58
2,4485,2,980.72,628.31,97.43,85.26
2,4572,2,422.53,521.82,66.91,33.53
3,4477,2,704.61,722.74,220.79,145.82
3,4506,2,286.29,980.92,526.38,293.05
3,4517,2,926.26,722.04,154.57,114.82
3,4465,2,860.92,631.95,120.38,85.15
3,4485,2,980.58,628.57,97.47,85.13
4,4477,2,704.68,722.69,221.17,145.8
4,4506,2,286.5,981.04,526.16,293.33
4,4517,2,926.37,721.97,155.28,115.22
4,4465,2,860.62,632.39,121.28,85.28
4,4485,2,980.39,628.88,97.25,85.4
4,4572,2,421.63,521.67,65.2,32.89
5,4477,2,704.87,722.6,221.08,145.49
5,4506,2,286.46,980.61,526.34,293.29
5,4517,2,926.42,722.0,155.59,115.5
5,4465,2,860.04,631.71,122.52,84.27
5,4485,2,980.33,628.78,97.94,85.65
5,4572,2,420.87,522.25,63.68,32.48
6,4477,2,704.79,722.7,220.81,145.6
6,4506,2,286.36,980.37,526.26,292.96
6,4517,2,925.47,721.61,156.56,112.74
6,4465,2,860.34,630.91,120.86,82.08
6,4485,2,980.61,628.49,97.53,85.07
7,4477,2,704.75,722.85,220.96,145.57
7,4506,2,286.33,979.6,526.01,291.76
7,4517,2,925.19,721.63,156.72,112.6
7,4465,2,860.67,631.86,121.18,84.8
7,4485,2,980.73,628.12,96.39,85.7
8,4477,2,704.88,722.64,221.1,146.0
8,4506,2,286.38,979.75,525.79,292.29
8,4517,2,924.94,721.52,157.13,112.57
8,4465,2,861.14,631.44,118.71,84.09
8,4485,2,980.57,628.46,96.92,86.03
9,4477,2,704.77,722.53,221.08,145.88
9,4506,2,286.54,979.71,525.48,290.68
9,4517,2,926.05,722.16,156.63,115.18
9,4465,2,860.39,631.81,120.29,85.07
9,4485,2,980.81,628.64,97.43,85.05
10,4477,2,704.66,722.56,220.87,146.15
10,4506,2,286.68,979.47,525.68,291.22
10,4517,2,926.12,722.27,155.48,115.31
10,4465,2,860.63,632.17,120.73,85.91
10,4485,2,980.95,628.89,97.92,84.91
