frame,track_id,class_id,x_center,y_center,width,height
1,74796,2,1392.76,379.23,218.22,72.66
1,74486,2,1577.16,430.58,184.21,81.51
2,74486,2,1506.88,427.28,192.65,79.64
2,74753,2,1580.8,388.56,226.42,80.27
3,74622,2,673.04,405.31,191.87,76.45
3,73335,5,1777.72,319.41,282.39,277.61
4,73335,5,1776.94,320.79,283.67,282.0
4,74796,5,1435.98,356.86,393.87,138.62
5,73335,5,1776.65,320.45,284.05,281.35
5,74460,5,1209.34,398.34,515.32,178.34
5,74622,2,742.27,403.82,184.84,79.18
6,74781,2,981.13,397.51,182.18,74.59
6,74796,5,1507.4,384.33,506.56,157.93
7,74473,2,1538.32,394.23,171.85,69.86
7,73335,5,1775.65,318.93,286.76,277.12
7,74622,2,719.93,378.49,183.76,70.27
8,74486,2,1415.39,397.27,170.84,79.01
8,74781,2,969.18,371.29,183.98,67.64
9,74753,2,1617.31,388.62,171.79,78.89
10,74460,7,1088.89,390.31,352.61,172.43
