frame,track_id,class_id,x_center,y_center,width,height
1,3631,2,889.74,620.0,111.88,78.62
1,3636,2,651.68,756.01,239.5,133.63
2,3631,2,889.05,619.13,111.15,74.95
2,3636,2,651.74,756.22,239.43,133.94
3,3631,2,888.61,619.38,110.17,75.35
3,3636,2,651.61,756.16,239.18,133.83
4,3631,2,888.45,618.41,110.5,74.11
4,3636,2,651.66,756.34,239.28,134.05
4,3679,2,983.7,641.48,96.03,89.11
4,3680,2,1136.28,644.11,86.9,90.82
5,3631,2,888.28,618.89,108.9,74.53
5,3636,2,651.65,756.18,239.2,133.89
5,3679,2,984.83,635.52,93.22,82.02
5,3680,2,1138.35,626.3,78.6,79.37
6,3631,2,888.04,618.13,109.88,73.8
6,3636,2,651.65,756.08,239.3,133.86
6,3679,2,985.15,636.42,93.41,84.52
7,3631,2,888.16,618.94,109.17,74.83
7,3636,2,651.65,756.22,239.15,134.01
7,3679,2,985.48,637.86,94.39,87.21
7,3680,2,1152.81,599.07,85.48,71.55
8,3631,2,887.91,619.06,108.59,74.65
8,3636,2,651.69,756.12,238.93,133.87
8,3679,2,983.81,635.05,91.31,79.93
9,3631,2,887.94,619.43,108.07,75.03
9,3636,2,651.72,756.22,239.24,134.35
9,3679,2,982.95,634.73,90.88,79.28
10,3631,2,888.13,619.59,108.3,74.97
10,3636,2,651.86,756.16,239.2,134.49
10,3679,2,982.64,633.98,90.07,78.9
