frame,track_id,class_id,x_center,y_center,width,height
1,1797,2,971.39,624.11,95.65,81.28
2,1797,2,971.74,624.13,94.92,81.58
3,1797,2,972.97,622.48,93.25,83.02
4,1848,2,169.32,752.29,338.63,185.0
5,1797,2,979.83,616.85,88.71,88.57
6,1797,2,983.88,615.17,87.95,87.62
7,1797,2,986.28,613.75,85.08,87.18
8,1797,2,987.33,613.02,84.41,86.39
8,1929,5,346.92,545.32,174.32,85.48
8,1930,5,462.13,539.76,104.1,72.45
8,1848,5,183.06,720.87,366.13,210.82
9,1797,2,987.19,612.74,83.11,86.04
10,1797,2,987.17,612.6,82.85,86.03
