frame,track_id,class_id,x_center,y_center,width,height
1,41185,2,563.92,739.8,207.88,111.91
1,41186,2,263.32,853.31,245.26,127.27
1,41240,0,1143.04,701.24,42.3,75.56
1,41244,0,1036.84,639.86,22.02,61.3
2,41185,2,563.94,739.6,207.94,112.06
2,41186,2,263.85,853.6,240.73,127.07
2,41240,0,1141.35,700.78,42.25,73.46
2,41244,0,1037.0,640.08,21.77,60.5
2,41257,0,1449.81,608.26,25.71,58.93
3,41185,2,564.06,739.32,207.34,111.88
3,41186,2,269.33,853.47,255.74,128.68
3,41240,0,1141.14,700.81,42.74,73.17
3,41244,0,1037.23,639.37,21.66,60.08
3,41257,0,1450.08,608.35,25.82,59.27
3,41259,0,717.2,1155.77,75.39,86.36
4,41185,2,564.52,740.32,205.67,110.56
4,41186,2,283.92,854.18,282.88,133.54
4,41240,0,1142.23,700.09,42.79,74.66
4,41244,0,1037.24,638.48,21.16,57.29
4,41257,0,1450.1,608.05,26.24,59.52
5,41185,2,564.35,740.32,205.6,109.87
5,41186,2,286.78,854.97,300.38,135.0
5,41240,0,1144.35,699.54,42.0,75.24
5,41257,0,1449.83,608.14,25.95,59.87
6,41185,2,564.44,740.36,207.05,110.75
6,41186,2,285.86,854.51,314.17,138.12
6,41240,0,1144.71,698.33,39.78,74.42
6,41257,0,1449.77,609.07,26.63,61.7
6,41259,0,716.29,1156.34,72.1,85.23
6,41244,0,1037.0,638.8,21.23,58.35
7,41185,2,563.94,740.28,207.61,110.12
7,41186,2,283.07,853.28,317.87,137.32
7,41240,0,1143.89,698.07,39.23,74.45
7,41259,0,716.52,1155.31,74.71,87.3
7,41244,0,1037.4,638.73,20.97,59.62
8,41185,2,564.03,741.02,206.45,108.24
8,41186,2,285.55,848.64,291.71,141.61
8,41240,0,1144.21,700.4,44.21,74.46
8,41259,0,716.61,1155.83,74.26,86.18
9,41185,2,576.83,738.52,180.75,107.07
9,41186,2,263.31,852.14,278.04,134.94
9,41240,0,1144.65,700.9,38.73,75.17
9,41259,0,716.72,1155.75,73.92,86.35
9,41257,0,1450.17,607.96,26.34,59.52
9,41244,0,1037.66,639.76,21.18,58.84
10,41185,2,564.01,739.22,203.82,107.62
10,41186,2,264.19,853.15,272.05,130.64
10,41240,0,1144.36,700.36,36.99,76.24
10,41257,0,1449.84,608.11,25.54,58.4
10,41244,0,1037.09,639.74,21.67,60.2
