frame,track_id,class_id,x_center,y_center,width,height
1,53754,2,673.39,694.06,197.8,93.83
1,53762,2,358.8,751.64,182.03,101.12
1,53770,2,427.73,801.8,174.66,112.95
1,53771,2,79.84,868.8,159.66,108.55
1,53788,2,200.37,893.25,148.02,78.49
1,53301,2,357.94,630.69,127.33,77.54
1,53775,2,204.21,880.05,151.86,109.82
1,53300,2,377.24,555.75,107.81,58.35
2,53754,2,673.32,694.07,197.72,93.92
2,53762,2,358.05,751.75,180.49,101.42
2,53770,2,427.98,802.19,173.79,113.95
2,53771,2,79.35,868.69,158.42,109.64
2,53788,2,200.09,893.19,148.12,78.92
2,53301,2,358.32,631.1,126.19,76.75
3,53754,2,672.81,694.05,196.73,93.88
3,53762,2,358.08,751.8,180.63,101.55
3,53771,2,79.5,868.51,158.92,108.56
3,53788,2,199.91,893.5,147.87,78.52
3,53301,2,358.23,631.34,126.02,76.59
4,53754,2,673.31,693.9,199.17,93.98
4,53762,2,359.14,751.59,182.07,101.31
4,53771,2,79.61,868.76,159.2,108.24
4,53788,2,200.25,893.37,147.76,78.15
4,53301,2,358.17,631.38,126.34,76.31
4,53775,2,204.36,880.07,152.14,110.72
4,53770,2,427.37,801.26,176.4,114.57
5,53754,2,673.19,693.96,198.17,93.98
5,53762,2,359.23,751.64,182.14,101.22
5,53771,2,79.68,868.63,159.35,107.99
5,53788,2,200.12,893.65,148.18,77.1
5,53301,2,358.19,631.56,126.42,76.32
5,53775,2,204.04,879.81,152.44,111.28
5,53770,2,427.53,801.25,177.03,114.57
6,53754,2,673.68,693.78,198.03,93.44
6,53762,2,359.3,751.48,182.84,101.01
6,53771,2,78.89,868.45,157.59,108.9
6,53788,2,200.12,893.5,148.02,76.73
6,53301,2,359.11,631.68,125.73,76.13
6,53775,2,204.18,878.45,152.82,112.89
6,53770,2,426.77,801.41,178.55,114.96
7,53754,2,674.08,693.84,198.54,93.6
7,53762,2,359.22,751.44,182.68,100.96
7,53771,2,79.22,868.81,158.37,108.85
7,53301,2,358.96,631.73,126.07,76.33
7,53775,2,204.15,884.64,152.45,104.52
7,53770,2,426.42,801.64,178.97,115.86
8,53754,2,674.39,693.96,198.12,93.73
8,53762,2,358.47,751.37,180.87,100.93
8,53771,2,79.39,869.02,158.73,108.72
8,53301,2,359.08,631.85,125.79,76.41
8,53775,2,204.05,888.21,151.67,98.06
8,53770,2,425.8,801.73,179.93,116.46
9,53754,2,674.5,693.97,198.41,93.88
9,53762,2,359.59,751.25,183.31,101.04
9,53771,2,79.42,869.19,158.82,108.59
9,53301,2,359.0,632.08,126.33,76.42
9,53775,2,203.9,881.27,152.13,106.9
9,53770,2,425.92,801.91,179.42,116.46
9,53788,2,199.86,893.25,147.77,76.53
10,53754,2,674.36,693.94,198.37,93.93
10,53762,2,359.23,751.26,182.56,101.13
10,53771,2,79.47,869.22,158.93,108.68
10,53301,2,358.95,632.24,126.62,76.47
10,53775,2,203.56,887.6,151.25,98.56
10,53770,2,426.01,802.01,179.53,116.66
