frame,track_id,class_id,x_center,y_center,width,height
1,885,2,882.51,613.33,105.22,67.22
2,885,2,879.05,613.31,101.26,64.56
3,885,2,880.98,614.83,105.65,65.91
4,885,2,882.21,614.2,101.2,63.39
4,893,2,1010.54,987.93,282.81,267.18
4,847,2,472.53,623.56,153.7,70.39
5,885,2,878.39,613.48,99.76,64.34
5,893,2,1028.79,957.79,260.53,257.07
6,885,2,879.25,612.6,95.06,63.78
6,893,2,1035.29,942.11,251.06,245.87
7,885,2,881.23,613.65,96.02,63.42
7,893,2,1036.16,939.15,249.19,242.08
7,785,2,406.52,894.81,444.41,244.71
8,885,2,885.12,613.83,90.01,60.0
8,893,2,1036.34,938.46,249.03,243.41
9,893,2,1037.24,938.11,247.08,245.83
9,773,2,880.11,764.71,198.65,141.3
9,847,2,477.95,622.73,143.55,68.59
10,893,2,1036.08,938.74,248.29,245.36
10,908,2,720.31,708.59,213.55,130.17
10,885,2,888.02,609.77,97.48,62.87
