frame,track_id,class_id,x_center,y_center,width,height
1,39448,2,287.32,791.56,278.17,134.06
1,39756,0,1140.04,615.22,30.98,68.81
2,39448,2,287.16,790.76,276.98,132.79
2,39756,0,1138.26,613.24,28.93,67.03
2,39678,2,508.32,770.9,238.88,126.69
2,39672,2,755.36,679.28,183.58,95.98
3,39448,2,287.56,791.52,278.37,133.84
3,39756,0,1134.78,612.46,27.05,64.68
4,39448,2,285.86,791.24,274.75,133.4
4,39756,0,1133.51,612.14,27.33,64.53
5,39448,2,286.5,791.46,276.72,133.46
6,39448,2,285.9,791.92,275.54,134.01
6,39672,2,754.54,679.19,182.56,97.68
6,39756,0,1129.53,611.16,28.28,66.71
7,39448,2,286.34,791.31,276.06,133.41
7,39672,2,755.95,678.31,183.21,94.98
8,39448,2,287.59,791.13,278.51,133.99
8,39672,2,753.69,678.92,179.7,97.48
8,39678,2,508.65,769.97,237.54,122.62
9,39448,2,286.15,791.52,275.84,133.69
10,39448,2,285.47,791.71,275.41,134.28
10,39672,2,755.22,678.67,185.15,99.14
10,39678,2,508.28,770.51,239.15,126.53
