frame,track_id,class_id,x_center,y_center,width,height
1,14983,2,977.58,639.21,88.37,75.76
1,14995,2,1140.45,593.97,74.48,68.76
1,14885,2,1103.16,743.13,131.15,128.15
1,14999,2,984.83,993.4,293.98,285.32
2,14983,2,977.69,639.12,88.35,75.85
2,14995,2,1144.02,591.84,78.82,74.02
2,14885,2,1105.63,736.42,126.98,122.15
2,14999,2,1010.51,955.77,267.68,260.31
2,15003,2,1118.25,641.18,79.84,56.39
3,14983,2,978.72,636.73,88.76,69.9
3,14995,2,1145.35,586.33,74.44,65.33
3,14885,2,1106.52,732.88,125.12,121.28
3,14999,2,1021.86,931.71,250.64,242.96
3,15003,2,1119.2,639.24,81.03,58.42
3,15006,0,604.37,558.02,26.12,54.66
4,14983,2,978.78,639.34,87.17,73.69
4,14995,2,1147.49,586.21,73.33,68.34
4,14885,2,1106.86,732.37,124.68,118.96
4,14999,2,1025.15,924.96,246.05,240.83
4,15003,2,1119.37,634.33,81.59,60.89
4,15006,0,605.45,557.98,24.67,54.0
4,15007,2,868.82,751.77,185.32,136.17
5,14983,2,978.72,640.79,86.79,74.62
5,14995,2,1151.68,584.91,72.54,69.64
5,14885,2,1109.29,729.98,124.01,117.53
5,14999,2,1026.16,922.46,245.45,241.89
5,15003,2,1119.26,627.29,78.64,59.73
5,15006,0,605.79,558.37,24.94,54.13
5,15007,2,886.29,736.41,176.27,127.31
6,14983,2,978.6,641.1,86.57,75.27
6,14995,2,1164.2,579.55,82.46,65.87
6,14885,2,1112.68,718.25,118.02,111.32
6,14999,2,1035.89,901.45,232.01,225.0
6,15003,2,1121.48,621.9,77.59,60.98
6,15007,2,891.15,731.86,174.08,125.09
6,14951,2,1134.27,485.52,86.04,26.84
7,14983,2,978.73,639.91,86.15,75.19
7,14885,2,1117.97,703.5,108.05,100.61
7,14999,2,1051.97,862.35,210.2,198.85
7,15003,2,1122.2,616.18,75.9,59.93
7,15007,2,892.08,729.81,173.21,123.82
7,15006,0,605.13,558.48,25.04,54.61
8,14983,2,978.5,640.51,86.59,76.14
8,14885,2,1121.14,686.94,101.7,100.01
8,14999,2,1078.87,815.21,166.48,163.48
8,15007,2,890.97,731.31,172.01,127.22
9,14983,2,978.18,640.21,87.28,74.45
9,14999,2,1097.67,763.64,139.83,132.05
9,15021,5,668.53,978.64,750.54,430.39
9,15006,0,604.98,557.79,24.23,53.67
10,14983,2,978.06,641.46,88.67,77.22
10,15021,5,642.74,944.86,982.34,500.66
10,15022,2,834.75,640.99,116.99,89.27
10,15006,0,604.74,557.94,24.15,52.6
