frame,track_id,class_id,x_center,y_center,width,height
1,69516,0,1283.53,706.54,33.78,86.24
1,69636,2,359.69,629.72,156.04,83.34
2,69516,0,1284.91,708.18,32.78,83.66
2,69636,2,373.77,613.93,145.12,65.47
3,69516,0,1284.68,709.11,31.8,82.65
3,69636,2,391.52,605.46,138.54,60.86
4,69516,0,1285.73,709.52,31.52,82.73
5,69516,0,1290.65,709.26,36.4,83.93
6,69516,0,1293.58,709.9,40.43,83.11
7,69516,0,1291.33,711.75,36.29,81.33
7,69699,2,292.18,634.21,137.74,72.22
8,69516,0,1294.05,712.83,39.81,82.69
8,69699,2,287.11,632.06,130.24,68.99
8,68839,2,416.57,617.04,125.77,59.57
9,69699,2,288.44,628.43,118.8,61.1
9,68839,2,419.22,616.98,126.78,59.64
10,69699,2,288.73,626.71,116.82,57.57
10,68839,2,420.29,616.57,124.58,59.27
10,69706,2,249.98,664.97,57.12,68.56
