frame,track_id,class_id,x_center,y_center,width,height
1,6378,2,1117.84,758.66,136.65,129.7
1,6394,2,855.02,632.68,109.54,78.8
1,6399,2,980.9,647.48,90.99,97.36
2,6378,2,1122.09,750.56,133.71,128.78
2,6394,2,855.09,633.09,109.39,78.58
2,6399,2,981.82,646.44,92.17,95.88
3,6378,2,1127.07,730.17,124.61,116.14
3,6394,2,855.2,632.71,109.87,77.19
3,6399,2,982.05,646.45,92.51,93.72
4,6378,2,1134.03,701.18,110.94,103.22
4,6399,2,982.32,645.8,93.98,95.73
5,6399,2,981.87,647.98,93.03,97.83
5,6355,2,1138.38,661.18,91.94,86.75
5,6394,2,854.89,632.81,109.92,76.62
6,6399,2,981.86,647.8,91.84,95.01
6,6355,2,1136.92,646.88,86.65,78.4
6,6394,2,855.03,633.21,109.76,78.66
6,6238,2,477.25,625.61,143.81,63.76
7,6399,2,982.18,646.85,92.63,93.19
7,6355,2,1133.95,630.91,82.5,71.19
7,6394,2,855.14,632.9,109.88,78.76
8,6399,2,982.39,647.96,92.97,95.24
8,6355,2,1129.84,616.94,77.7,70.29
8,6394,2,854.98,632.85,109.88,78.5
8,6426,0,1470.33,780.2,50.29,161.82
9,6399,2,982.7,647.38,94.94,97.54
9,6355,2,1130.93,604.76,78.41,70.0
9,6426,0,1459.41,798.41,49.37,149.15
10,6399,2,982.61,647.4,95.06,97.29
10,6355,2,1156.32,591.83,98.5,65.63
10,6426,0,1455.2,813.85,51.24,153.94
10,6394,2,855.11,633.16,109.85,79.37
