frame,track_id,class_id,x_center,y_center,width,height
1,34989,2,576.41,662.49,129.33,84.51
1,34612,2,701.43,687.24,159.34,84.68
1,34996,2,471.36,592.52,122.54,60.04
1,34988,2,327.46,778.67,199.8,116.37
1,34999,2,64.62,853.73,129.24,128.89
1,34543,2,210.01,1084.73,419.88,214.4
1,34990,2,417.31,791.94,191.87,125.27
1,35046,0,528.24,1014.9,48.79,122.32
1,35018,0,1383.97,606.9,36.04,70.59
1,35020,2,371.71,789.58,284.03,132.33
1,35060,0,587.69,1032.28,37.22,109.82
1,35084,2,295.03,662.8,138.79,72.0
2,34989,2,576.89,662.58,130.25,84.41
2,34612,2,702.73,687.12,161.9,84.68
2,34996,2,471.43,592.66,122.97,60.61
2,34988,2,327.68,779.11,200.44,117.24
2,34999,2,64.57,853.78,129.13,128.82
2,34543,2,210.16,1084.73,419.64,214.42
2,34990,2,415.48,794.45,197.34,122.17
2,35046,0,528.3,1014.78,48.84,122.63
2,35018,0,1385.68,606.42,35.49,69.47
2,35020,2,371.89,789.64,284.24,132.9
2,35060,0,587.82,1032.28,37.02,109.2
2,35084,2,295.31,662.37,139.56,72.58
2,35048,2,1424.47,422.93,87.68,42.76
3,34989,2,576.97,662.35,129.95,84.01
3,34612,2,702.0,687.17,160.32,84.44
3,34996,2,470.93,591.74,121.67,58.48
3,34988,2,328.06,778.41,201.14,115.91
3,34999,2,64.63,853.95,129.26,129.13
3,34543,2,210.16,1084.72,419.78,214.49
3,34990,2,414.67,791.26,196.37,125.2
3,35046,0,528.24,1013.65,47.72,124.55
3,35018,0,1386.24,606.52,35.73,69.74
3,35020,2,371.6,789.42,284.07,132.56
3,35060,0,587.96,1032.4,37.0,109.04
3,35084,2,295.17,662.53,139.57,72.51
4,34989,2,576.04,662.76,129.26,84.85
4,34612,2,701.77,687.39,160.2,84.56
4,34996,2,471.32,592.52,122.63,60.16
4,34988,2,327.68,778.49,200.42,116.06
4,34999,2,64.64,853.87,129.27,129.42
4,34543,2,210.18,1084.76,419.69,214.38
4,34990,2,414.52,790.38,195.61,126.68
4,35046,0,528.56,1013.12,47.37,125.92
4,35018,0,1384.83,606.94,35.95,69.53
4,35020,2,371.49,789.53,283.86,132.67
4,35060,0,588.01,1032.19,36.86,108.34
4,35084,2,295.34,662.72,140.16,72.37
4,35066,2,983.49,489.14,80.07,43.93
5,34989,2,575.55,662.91,129.12,85.02
5,34612,2,702.64,687.36,161.83,85.02
5,34996,2,470.98,591.67,121.65,58.47
5,34988,2,327.06,778.36,198.83,115.71
5,34999,2,64.67,853.71,129.35,129.43
5,34543,2,210.25,1084.61,419.29,214.34
5,34990,2,415.29,789.92,193.74,127.04
5,35046,0,528.51,1012.75,47.09,126.91
5,35020,2,371.52,789.55,283.55,132.44
5,35084,2,295.81,662.57,141.08,72.21
6,34989,2,576.32,662.79,130.5,84.97
6,34612,2,702.69,687.38,161.87,85.04
6,34996,2,470.85,591.23,121.29,57.77
6,34988,2,327.45,777.67,199.27,114.26
6,34999,2,64.7,853.84,129.39,129.58
6,34543,2,210.24,1084.53,419.42,214.38
6,34990,2,417.18,791.8,191.13,124.87
6,35046,0,528.62,1012.73,47.02,127.1
6,35020,2,371.72,789.36,283.28,132.47
6,35084,2,295.91,662.71,141.38,71.86
6,35048,2,1421.86,420.46,85.41,39.53
6,35018,0,1384.22,609.44,33.7,66.46
6,35060,0,587.93,1032.48,36.99,108.56
7,34989,2,576.45,663.06,130.96,85.7
7,34612,2,703.47,687.32,163.37,85.1
7,34996,2,471.42,592.48,122.79,60.03
7,34988,2,327.71,777.76,199.68,114.31
7,34999,2,64.73,853.92,129.45,129.56
7,34543,2,210.17,1084.62,419.68,214.62
7,34990,2,416.59,794.67,194.51,121.36
7,35046,0,528.65,1012.87,47.5,127.19
7,35020,2,371.58,789.6,283.59,132.19
7,35084,2,296.13,662.74,141.73,71.56
7,35018,0,1384.65,608.2,31.83,67.21
7,35060,0,587.85,1032.79,37.05,108.34
8,34989,2,575.86,662.55,129.7,84.33
8,34612,2,702.55,687.26,160.74,84.78
8,34996,2,472.45,592.51,122.58,59.95
8,34988,2,328.35,777.02,200.79,112.93
8,34999,2,64.74,853.92,129.47,129.54
8,34543,2,210.29,1084.6,419.4,214.58
8,34990,2,409.17,791.37,207.47,124.68
8,35046,0,528.28,1013.03,48.3,125.29
8,35020,2,369.13,785.19,279.09,130.79
8,35084,2,295.97,662.87,141.52,71.51
8,35018,0,1384.04,607.78,33.49,69.33
8,35060,0,587.91,1032.96,36.94,107.95
8,35048,2,1422.32,420.47,84.93,39.37
9,34989,2,575.85,662.54,130.02,83.91
9,34612,2,702.57,687.13,160.41,84.38
9,34996,2,471.33,591.43,121.6,57.8
9,34988,2,327.26,776.74,198.8,112.33
9,34999,2,64.72,853.95,129.43,129.49
9,34543,2,210.4,1084.61,418.88,214.55
9,34990,2,413.31,790.84,198.05,125.63
9,35046,0,528.62,1013.08,47.96,126.56
9,35020,2,370.51,788.37,281.68,131.09
9,35084,2,295.83,662.9,141.41,71.42
10,34989,2,576.01,662.51,130.85,83.81
10,34612,2,701.82,687.07,159.06,84.37
10,34996,2,471.11,591.32,121.18,57.72
10,34988,2,326.46,776.41,197.16,111.72
10,34999,2,64.75,853.98,129.5,129.72
10,34543,2,210.54,1084.57,418.59,214.44
10,34990,2,414.69,794.48,197.67,120.85
10,35046,0,528.81,1013.37,48.22,126.05
10,35084,2,295.88,662.85,141.58,71.8
10,35066,2,976.0,486.02,86.5,46.93
10,35018,0,1384.69,607.28,32.0,67.67
