frame,track_id,class_id,x_center,y_center,width,height
3,95064,2,389.11,630.99,145.12,67.96
4,95064,2,392.95,630.57,142.89,68.25
5,95064,2,394.06,630.51,142.7,68.93
5,95067,2,257.58,642.44,76.62,54.25
6,95064,2,394.34,630.33,142.66,68.61
6,95067,2,257.59,642.43,76.38,54.18
7,95064,2,394.49,630.25,142.15,68.09
7,95067,2,257.38,642.61,76.14,53.59
8,95064,2,394.18,630.14,142.59,68.3
8,95067,2,257.31,642.52,75.83,53.76
9,95064,2,393.83,630.35,143.09,68.92
9,95067,2,257.13,642.33,75.93,54.26
10,95064,2,393.73,630.08,143.11,68.2
10,95067,2,257.25,643.07,75.81,54.16
