frame,track_id,class_id,x_center,y_center,width,height
1,74126,2,1491.47,434.07,198.4,74.92
1,74152,2,537.5,546.93,295.2,110.5
1,74032,2,341.58,464.59,236.48,88.4
2,74013,2,1143.93,442.12,203.01,80.68
2,74024,2,1145.8,421.81,201.85,107.75
2,74022,2,1735.38,430.35,186.56,70.65
2,74142,2,1796.8,548.35,245.16,101.24
3,74180,2,107.52,937.39,214.8,189.27
3,74152,2,473.57,546.99,283.37,107.12
4,74077,2,676.24,393.62,217.21,92.95
4,74151,2,1599.78,396.0,153.23,68.39
4,74032,2,298.7,454.08,260.43,105.15
4,74013,2,1095.56,438.42,218.76,81.61
4,74142,2,1684.0,559.62,288.29,114.45
5,74192,2,975.0,385.8,198.66,87.25
5,74180,2,107.47,937.88,214.76,188.49
6,74192,2,964.39,414.43,231.99,108.23
6,74203,2,1248.77,379.42,190.86,83.14
6,74206,2,274.9,299.33,121.38,49.0
6,74180,2,107.55,937.73,214.91,188.94
6,74126,2,1636.06,428.33,191.06,70.13
6,74077,2,666.73,399.1,205.26,76.36
6,74032,2,334.7,460.65,235.27,97.32
6,74142,2,1672.51,552.72,275.3,107.75
7,74192,2,941.15,406.12,215.88,83.83
7,74203,2,1298.81,405.58,216.4,102.42
7,74210,2,1504.86,382.04,181.0,83.66
7,74077,2,652.9,380.12,180.45,64.57
7,73335,5,1777.15,319.32,283.08,279.14
8,73885,2,1252.31,298.37,133.03,45.88
8,74152,2,459.8,546.46,273.57,103.68
8,74013,2,1092.33,431.91,214.38,94.26
8,74180,2,107.5,938.31,214.79,190.01
8,74126,2,1655.15,411.78,209.53,100.2
8,74032,2,270.83,466.8,234.38,88.08
8,74142,2,1589.31,549.28,249.97,114.93
9,74210,2,1470.9,417.55,195.56,100.59
10,74152,2,449.69,538.17,262.49,104.6
10,74013,2,1017.21,439.42,218.2,91.91
10,74142,2,1482.93,547.52,269.78,111.34
