frame,track_id,class_id,x_center,y_center,width,height
1,79437,2,397.18,620.35,143.37,66.64
1,79443,2,678.14,697.81,184.39,94.86
1,79465,2,263.15,668.15,74.77,53.51
1,79826,2,387.93,745.15,209.67,99.91
1,79512,2,282.57,866.5,327.76,176.3
2,79437,2,396.91,620.38,142.35,66.61
2,79443,2,678.06,697.85,184.42,94.93
2,79465,2,263.15,668.26,74.7,53.47
2,79826,2,387.74,744.89,209.49,99.32
2,79512,2,281.9,867.55,325.33,174.73
3,79437,2,397.02,620.43,143.33,66.34
3,79443,2,678.01,697.91,184.64,95.31
3,79465,2,263.17,668.12,74.69,53.38
3,79826,2,387.76,745.09,209.65,99.69
3,79512,2,281.4,868.15,324.35,174.5
3,79887,2,1664.82,589.81,194.58,79.19
4,79437,2,396.8,620.66,142.26,66.28
4,79443,2,677.89,698.01,184.76,95.18
4,79465,2,263.22,668.2,74.69,53.04
4,79826,2,387.7,744.83,209.41,98.97
4,79512,2,281.54,868.16,323.85,173.84
4,79869,5,911.36,845.02,465.22,260.55
5,79437,2,396.31,620.73,142.22,66.29
5,79443,2,677.79,697.89,185.14,95.37
5,79465,2,263.17,668.16,74.7,53.14
5,79826,2,387.49,744.98,209.54,99.19
5,79512,2,281.53,868.25,323.88,174.56
6,79437,2,396.79,620.36,143.24,66.53
6,79443,2,677.2,697.2,184.88,94.47
6,79465,2,263.2,668.12,74.59,52.81
6,79826,2,387.67,745.22,209.78,99.97
6,79512,2,282.06,867.34,326.26,176.67
6,79887,2,1715.94,587.08,227.57,92.22
7,79437,2,396.9,620.39,143.35,66.54
7,79443,2,677.56,697.69,184.98,95.87
7,79465,2,263.17,668.14,74.55,53.14
7,79826,2,387.62,745.27,210.08,100.02
7,79512,2,281.66,867.72,324.44,175.85
8,79437,2,396.57,620.43,144.87,66.28
8,79443,2,677.89,697.92,185.91,96.37
8,79465,2,263.06,668.46,75.08,53.47
8,79826,2,387.76,744.77,209.92,99.41
8,79512,2,282.07,868.01,322.51,174.1
9,79437,2,400.91,618.98,140.55,64.79
9,79443,2,679.02,698.31,186.53,97.09
9,79465,2,263.33,668.01,74.9,53.91
9,79826,2,387.29,745.08,210.23,99.79
9,79512,2,281.77,867.52,325.3,174.29
10,79437,2,430.36,609.45,140.32,64.31
10,79443,2,692.54,690.46,168.44,97.54
10,79465,2,263.59,667.3,75.93,55.81
10,79826,2,394.08,741.13,200.87,97.05
10,79512,2,286.5,865.15,322.07,171.23
