frame,track_id,class_id,x_center,y_center,width,height
1,34543,2,210.02,1084.64,419.94,214.54
1,35520,2,290.42,857.52,305.7,156.99
1,34988,2,66.88,897.62,133.77,92.04
1,35545,0,1304.46,621.22,27.82,77.92
1,35486,2,405.2,619.53,115.62,59.93
2,34543,2,210.0,1084.68,419.95,214.26
2,35520,2,291.5,857.73,307.51,157.06
2,34988,2,66.08,897.66,132.16,91.85
2,35545,0,1304.23,621.91,27.08,76.91
2,35486,2,405.09,619.81,115.51,59.52
3,34543,2,210.03,1084.85,420.06,214.19
3,35520,2,291.43,857.76,308.82,157.21
3,34988,2,65.76,897.52,131.53,91.88
3,35545,0,1304.07,621.14,26.07,77.45
3,35486,2,404.99,619.8,115.49,59.54
4,34543,2,210.25,1084.72,419.44,214.21
4,35520,2,291.39,858.02,308.95,157.71
4,34988,2,65.45,897.46,130.89,91.78
4,35545,0,1303.88,620.81,25.91,77.35
4,35486,2,405.2,619.72,115.67,58.94
5,34543,2,210.29,1084.84,419.3,214.04
5,35520,2,291.24,858.07,309.01,157.65
5,34988,2,65.64,897.49,131.27,91.67
5,35545,0,1303.21,620.89,25.75,76.65
5,35486,2,405.02,619.86,115.4,58.87
5,35562,0,1092.31,636.14,34.47,72.03
6,34543,2,210.07,1084.73,419.66,214.3
6,35520,2,290.42,858.04,309.29,157.83
6,34988,2,65.3,897.49,130.6,91.5
6,35545,0,1303.63,620.74,25.47,77.27
6,35486,2,404.95,619.76,115.5,58.89
6,35592,0,1264.73,616.08,25.93,82.1
6,35550,2,1720.94,516.26,207.61,72.98
6,35460,2,244.16,522.63,98.42,67.44
7,34543,2,209.93,1084.81,419.72,214.25
7,35520,2,290.2,858.07,309.83,157.57
7,34988,2,65.33,897.54,130.67,91.46
7,35486,2,404.97,619.86,115.35,59.14
8,34543,2,210.09,1084.79,420.1,214.49
8,35520,2,291.93,858.06,311.51,157.36
8,34988,2,66.61,897.79,133.22,91.34
8,35486,2,405.04,619.94,115.46,59.25
8,35562,0,1092.22,636.89,34.52,70.08
8,35545,0,1304.35,620.84,25.31,75.45
8,35550,2,1752.73,535.62,194.23,67.22
9,34543,2,210.05,1084.71,420.11,214.53
9,35520,2,291.49,857.92,308.85,157.4
9,34988,2,66.36,897.71,132.73,91.24
9,35486,2,405.04,619.86,115.28,59.24
9,35562,0,1092.16,636.3,35.15,71.01
9,35545,0,1304.5,621.85,25.63,76.44
10,34543,2,210.05,1084.75,420.1,214.66
10,35520,2,291.06,857.66,308.85,156.67
10,34988,2,66.81,897.71,133.62,91.17
10,35486,2,404.92,619.81,115.71,59.42
