frame,track_id,class_id,x_center,y_center,width,height
1,74558,2,1534.02,387.54,175.2,72.6
2,74558,2,1542.63,387.42,174.12,71.68
2,73335,5,1776.72,317.73,284.11,276.28
2,74511,2,1227.43,390.95,156.22,62.68
3,74558,2,1547.32,389.32,170.52,76.85
3,74511,2,1281.45,396.49,179.65,66.2
4,74558,2,1545.98,402.91,190.6,104.9
4,74511,2,1310.03,397.04,183.23,68.64
5,74558,2,1569.76,408.2,222.34,114.11
5,74511,2,1320.23,397.05,184.92,69.49
5,73335,5,1777.57,319.04,283.38,277.76
6,74558,2,1586.7,409.59,251.42,120.22
6,74511,2,1323.02,397.12,185.8,69.51
6,75105,2,1011.65,397.95,183.23,72.92
6,73335,5,1777.59,319.87,283.87,275.32
7,74558,2,1593.96,409.94,264.11,122.74
7,74511,2,1323.41,397.22,185.63,69.8
7,75105,2,1023.82,395.95,176.54,75.46
7,73335,5,1777.77,320.55,283.75,272.65
8,74558,2,1596.7,411.27,266.78,122.02
8,74511,2,1322.63,397.41,185.83,70.57
8,75105,2,1012.51,397.14,162.79,72.69
8,73335,5,1777.95,322.74,283.78,269.38
9,74558,2,1597.41,410.66,269.56,123.31
9,74511,2,1323.16,398.08,181.2,69.42
9,75105,2,1018.83,397.31,178.51,73.15
9,73335,5,1777.85,320.97,283.73,273.07
9,75118,2,696.76,413.79,211.17,72.76
10,74511,2,1320.25,407.2,181.26,87.17
10,75105,2,1019.95,397.43,181.69,72.03
10,73335,5,1777.95,321.18,283.7,272.86
10,75118,2,741.17,413.1,216.87,72.52
10,75124,2,1277.64,437.63,208.42,81.32
10,74994,2,1665.09,639.12,327.88,153.44
