frame,track_id,class_id,x_center,y_center,width,height
1,24133,2,1144.43,667.79,91.19,78.04
1,24134,2,1091.25,791.53,183.12,165.41
1,24149,2,948.25,1074.68,386.38,242.6
1,24159,2,478.88,627.33,143.2,57.85
2,24133,2,1145.46,669.16,90.02,80.14
2,24134,2,1081.71,762.42,190.59,148.28
2,24149,2,950.0,1072.45,386.55,246.71
2,24159,2,478.81,627.25,143.27,58.15
3,24133,2,1145.9,669.41,90.16,80.53
3,24134,2,1054.2,738.29,195.83,144.76
3,24149,2,964.6,1061.51,369.21,266.38
3,24159,2,478.77,627.06,143.23,58.43
4,24133,2,1145.43,668.68,90.86,79.35
4,24149,2,990.43,1043.18,337.09,301.77
4,24159,2,478.84,627.01,142.94,58.67
4,24151,2,996.63,695.48,151.61,120.12
5,24133,2,1144.45,668.37,92.24,79.18
5,24159,2,478.91,627.05,142.5,58.41
5,24067,2,984.46,646.18,100.42,97.96
6,24133,2,1143.84,669.53,93.19,81.38
6,24159,2,478.63,627.1,143.21,58.3
7,24133,2,1144.06,668.07,92.82,78.8
7,24168,2,823.37,1094.8,381.51,198.44
7,24151,2,1012.36,705.79,138.09,116.22
8,24133,2,1144.13,666.58,91.03,78.62
9,24133,2,1143.31,668.06,93.83,80.12
9,24159,2,478.86,626.41,142.42,60.12
10,24133,2,1142.95,667.65,94.77,81.54
10,24159,2,478.14,626.41,143.88,59.84
