frame,track_id,class_id,x_center,y_center,width,height
1,88419,2,753.42,679.11,127.12,79.57
1,88448,2,464.4,725.41,227.2,112.62
1,88356,2,1448.84,911.4,391.38,220.47
1,88489,7,1449.95,911.09,391.29,220.51
2,88419,2,752.75,678.91,128.17,79.31
2,88448,2,464.31,725.46,227.3,112.56
2,88356,2,1448.45,911.13,390.93,219.83
2,88489,7,1449.71,911.65,391.13,219.59
3,88419,2,752.36,678.99,128.92,79.39
3,88448,2,464.2,725.6,227.4,112.81
3,88356,2,1448.69,911.48,391.39,220.04
3,88489,7,1449.88,911.74,390.81,219.56
3,88460,2,1121.91,457.29,83.88,61.19
4,88419,2,752.69,679.01,128.09,79.28
4,88448,2,464.34,725.55,227.57,112.68
4,88356,2,1448.36,911.08,391.14,219.72
4,88489,7,1449.65,911.86,391.03,219.31
5,88419,2,753.23,679.08,126.95,78.78
5,88448,2,464.24,725.64,227.44,112.7
6,88419,2,753.54,679.17,126.38,78.93
6,88448,2,464.4,725.54,227.56,112.63
6,88356,2,1448.4,910.87,390.69,219.79
7,88419,2,753.2,679.28,127.04,79.1
7,88448,2,464.32,725.52,227.72,112.48
7,88356,2,1448.78,911.27,390.91,220.22
8,88419,2,753.0,679.19,127.57,79.65
8,88448,2,464.32,725.38,227.78,112.19
8,88356,2,1448.87,911.55,391.04,220.33
8,88540,7,1449.48,911.76,390.4,219.74
9,88419,2,752.71,678.98,128.8,80.15
9,88448,2,464.39,725.22,227.83,112.0
9,88356,2,1449.08,911.57,391.04,220.1
9,88540,7,1449.54,911.57,390.4,219.41
10,88419,2,753.04,678.91,128.18,79.82
10,88448,2,464.38,725.25,227.83,111.86
10,88356,2,1448.99,911.57,391.21,220.12
10,88540,7,1449.5,911.63,390.43,219.59
