frame,track_id,class_id,x_center,y_center,width,height
1,6713,2,1040.71,936.19,242.87,249.47
1,6714,2,1115.67,682.98,125.41,155.22
2,6713,2,1063.99,876.05,200.07,210.17
2,6714,2,1123.95,665.36,108.31,121.53
2,6703,2,477.3,625.47,143.88,61.96
4,6805,2,900.34,1078.92,373.36,230.66
5,6805,2,970.43,1018.42,292.19,267.23
5,6807,0,1462.9,1057.17,89.64,231.82
5,6813,0,1550.6,1050.45,101.73,208.72
5,6703,2,477.57,624.09,143.8,63.14
6,6713,2,1049.46,855.16,195.59,190.54
6,6714,2,1122.22,646.45,94.44,86.47
7,6713,2,1065.36,792.51,163.48,149.59
7,6714,2,1121.2,625.53,84.57,78.72
7,6703,2,476.92,624.14,145.06,62.59
9,6703,2,476.85,624.31,145.06,62.24
10,6828,5,817.72,931.54,711.06,512.1
10,6703,2,476.83,624.53,144.96,61.89
10,6714,2,1111.3,615.82,82.74,68.2
