frame,track_id,class_id,x_center,y_center,width,height
1,1793,2,839.76,650.44,106.25,77.23
1,1797,2,958.28,641.49,112.84,101.33
2,1793,2,838.74,650.77,104.58,76.9
2,1797,2,957.85,641.36,112.72,101.55
3,1793,2,839.28,650.68,106.17,77.69
3,1797,2,957.75,642.55,112.3,102.17
4,1793,2,839.79,650.61,106.54,77.22
4,1797,2,957.93,641.67,113.36,102.23
5,1793,2,838.36,650.87,103.79,76.49
5,1797,2,957.75,640.95,113.03,101.47
6,1793,2,837.94,651.15,102.35,75.39
6,1797,2,957.08,644.02,111.31,95.54
7,1793,2,841.89,650.03,110.69,78.89
7,1797,2,957.69,644.93,113.28,97.79
8,1793,2,843.8,647.02,111.96,81.14
8,1797,2,956.9,644.05,111.77,97.26
9,1793,2,842.15,649.35,110.18,78.68
9,1797,2,957.49,645.48,111.82,95.37
10,1793,2,840.73,650.61,107.82,76.84
10,1797,2,957.2,645.77,111.94,97.62
