frame,track_id,class_id,x_center,y_center,width,height
1,39372,2,741.71,681.12,162.51,80.19
1,39115,2,582.55,679.93,161.78,89.18
2,39372,2,744.58,680.23,163.24,78.72
2,39115,2,581.85,680.01,161.26,89.11
3,39372,2,745.43,680.36,162.33,78.19
3,39115,2,582.3,680.6,161.41,88.76
4,39372,2,745.74,680.15,162.69,78.16
4,39115,2,582.7,681.11,162.79,91.04
5,39372,2,745.36,680.07,161.66,78.46
5,39115,2,583.46,680.69,163.22,89.96
6,39372,2,745.61,680.58,162.35,80.41
6,39115,2,583.0,680.47,162.89,90.47
7,39372,2,745.07,680.39,162.14,79.8
7,39115,2,582.4,680.5,162.01,90.43
8,39372,2,744.51,680.34,161.7,79.29
8,39115,2,582.06,680.33,161.4,90.01
9,39372,2,744.75,680.24,161.43,79.4
9,39115,2,583.5,680.67,163.27,89.8
10,39372,2,744.88,680.27,161.27,78.77
10,39115,2,583.21,680.5,162.71,90.0
