frame,track_id,class_id,x_center,y_center,width,height
1,71254,2,469.29,595.75,133.14,59.92
1,71316,2,534.07,702.31,199.9,91.29
1,71251,2,300.66,624.57,142.38,50.08
1,71335,2,299.13,643.96,145.57,90.2
2,71254,2,469.48,595.94,132.52,59.71
2,71316,2,534.02,702.33,199.42,90.74
2,71251,2,301.55,624.58,138.69,49.98
3,71254,2,468.04,593.41,132.39,63.46
3,71316,2,534.44,702.81,199.86,92.56
3,71251,2,301.37,624.66,138.59,50.94
3,71335,2,299.88,636.06,144.09,75.23
4,71254,2,468.57,594.29,131.89,60.58
4,71316,2,534.33,703.13,199.44,92.76
4,71251,2,305.23,623.66,129.72,49.66
5,71254,2,468.82,595.26,134.02,59.98
5,71316,2,534.67,703.19,199.94,93.44
5,71251,2,304.66,623.17,135.96,49.15
6,71254,2,469.0,595.23,132.71,59.4
6,71316,2,534.0,705.17,205.45,98.63
6,71251,2,303.84,623.94,136.41,49.6
7,71254,2,469.24,595.12,131.87,58.95
7,71316,2,536.97,698.97,197.21,89.11
7,71251,2,307.34,622.58,128.6,46.22
8,71254,2,469.62,595.37,132.09,58.83
8,71316,2,534.3,698.3,195.51,83.88
8,71251,2,304.85,623.66,131.66,48.49
9,71254,2,469.62,595.36,132.4,58.79
9,71316,2,532.24,699.45,192.29,86.67
9,71251,2,303.96,623.88,133.27,48.83
9,71430,2,622.2,726.24,169.71,91.69
10,71254,2,469.62,595.42,132.39,58.89
10,71316,2,530.22,699.91,189.61,87.67
10,71251,2,303.46,623.98,135.73,49.08
10,71430,2,628.08,725.3,163.67,90.78
