frame,track_id,class_id,x_center,y_center,width,height
1,11876,2,801.81,668.41,143.41,90.05
1,11928,2,553.21,805.66,243.55,151.32
1,11929,2,909.26,708.92,149.3,111.08
1,11949,7,665.38,924.45,397.62,320.93
1,12093,2,1129.06,670.37,88.9,83.61
1,12096,2,665.58,924.72,397.71,323.09
1,12098,2,476.71,627.23,144.68,65.16
2,11928,2,593.86,783.58,221.9,143.81
2,11929,2,934.21,681.12,126.88,97.81
2,11949,2,696.09,900.22,368.84,297.91
2,12093,2,1128.91,670.55,89.02,84.1
2,12098,2,481.64,627.82,134.32,64.59
2,11989,2,865.05,625.93,113.92,80.75
3,12093,2,1129.07,670.75,89.26,84.13
3,12098,2,479.85,627.97,137.24,64.41
3,12069,2,805.53,805.4,267.11,218.86
3,11837,2,981.41,627.48,91.0,80.04
4,12093,2,1128.71,670.6,88.95,84.25
4,12098,2,477.22,627.39,143.09,65.12
4,12105,2,240.19,999.57,478.42,301.53
4,11876,2,799.68,662.75,121.74,85.98
5,12093,2,1128.94,670.56,88.7,84.4
5,12098,2,476.24,627.22,144.49,64.49
5,11700,2,527.2,829.56,336.78,186.74
5,11929,2,958.94,659.25,123.79,109.05
5,11989,2,870.66,617.8,94.78,71.5
6,12093,2,1129.05,670.31,88.22,83.27
6,11837,2,993.65,613.82,83.63,80.18
7,12093,2,1128.99,670.22,88.33,83.54
7,11876,2,831.1,654.63,137.16,84.02
8,12093,2,1128.92,669.95,88.08,83.82
8,12105,2,350.97,944.71,457.19,244.89
8,11989,2,897.11,609.74,106.19,69.47
9,12093,2,1129.0,670.33,88.16,83.88
9,11928,2,700.47,736.95,205.62,117.65
10,12093,2,1128.73,670.36,88.37,84.03
10,11876,2,847.55,645.55,116.98,80.79
