frame,track_id,class_id,x_center,y_center,width,height
1,22493,2,479.01,628.84,143.54,58.0
1,23172,2,1126.16,630.06,81.38,59.87
1,23093,2,856.77,630.49,119.55,88.12
1,23162,2,1155.13,586.21,94.88,59.57
2,22493,2,478.94,629.07,143.56,58.57
2,23172,2,1121.89,618.41,82.46,59.55
2,23093,2,856.81,630.5,119.76,87.36
3,22493,2,479.18,629.27,142.94,58.51
3,23172,2,1120.35,607.62,77.47,64.12
3,23093,2,856.78,630.51,119.64,87.23
4,22493,2,479.26,629.0,142.3,58.31
4,23093,2,856.86,631.1,119.86,87.82
4,23180,2,1129.77,684.18,100.92,97.26
5,22493,2,482.19,627.23,136.4,60.67
5,23093,2,856.66,630.17,120.1,85.61
5,23162,2,1175.09,572.46,94.98,63.68
6,23093,2,856.81,628.66,121.26,84.11
7,23180,2,1136.09,694.62,104.84,93.46
7,22493,2,491.67,630.35,117.17,59.79
8,23180,2,1137.71,671.37,99.49,96.95
8,22493,2,481.68,626.84,137.02,63.36
9,22493,2,478.37,626.84,143.02,63.01
9,23093,2,847.73,627.84,105.88,82.72
10,22493,2,477.89,625.83,143.81,63.87
10,23207,2,732.99,701.32,194.69,129.77
10,23093,2,844.92,626.35,109.0,82.82
