frame,track_id,class_id,x_center,y_center,width,height
1,23641,2,1133.31,665.73,87.59,77.08
1,23656,0,631.63,571.39,23.66,58.63
1,23514,2,872.86,621.77,107.36,68.69
2,23641,2,1133.45,665.98,87.37,77.76
2,23656,0,631.45,571.49,23.29,57.41
2,23634,2,710.13,723.66,214.39,135.31
3,23641,2,1133.19,666.66,87.88,78.89
3,23656,0,631.94,571.85,23.21,57.5
3,23521,2,830.98,642.67,125.6,100.17
4,23641,2,1133.29,666.42,87.76,78.65
4,23656,0,632.54,572.0,23.42,57.87
4,23514,2,885.22,604.09,94.55,68.97
5,23641,2,1133.51,666.31,87.49,78.0
5,23656,0,634.83,572.09,24.29,57.46
6,23641,2,1133.64,666.24,87.27,78.13
7,23641,2,1133.71,666.42,87.29,78.5
7,23667,2,838.57,519.69,75.67,38.1
8,23641,2,1133.86,666.2,86.93,78.7
8,23656,0,633.51,572.55,23.69,56.72
9,23641,2,1134.0,665.98,86.9,78.32
9,23514,2,900.83,596.76,84.64,61.45
10,23641,2,1133.97,666.1,86.81,78.19
10,23656,0,634.56,571.55,25.03,58.75
