frame,track_id,class_id,x_center,y_center,width,height
1,161137,2,359.59,641.72,166.87,78.05
1,161854,2,593.85,668.43,177.77,84.54
1,162036,0,1349.53,594.55,23.87,57.88
1,161965,2,1722.86,528.12,168.51,66.16
2,161137,2,358.74,641.53,165.29,81.13
2,161854,2,593.76,669.29,178.74,86.68
2,162036,0,1349.35,594.49,26.7,58.9
2,162044,2,535.13,775.9,232.0,117.27
3,161854,2,593.81,669.3,178.12,86.61
3,162036,0,1350.08,594.6,24.65,58.32
3,162044,2,533.93,776.98,231.73,117.49
3,162049,0,1040.97,683.44,23.11,70.67
4,161854,2,594.0,669.25,178.05,86.49
4,162036,0,1349.44,594.51,23.83,58.37
4,162044,2,533.74,777.54,234.14,118.19
4,162049,0,1041.12,683.28,23.64,71.36
4,161965,2,1761.9,539.49,179.78,62.07
4,161137,2,359.5,641.5,166.57,79.51
5,161854,2,594.08,669.14,177.67,86.21
5,162044,2,533.6,777.35,231.97,117.32
5,162049,0,1041.33,682.66,24.67,73.03
5,162058,2,206.86,878.83,188.67,128.69
5,161137,2,359.98,641.34,167.82,79.21
6,161854,2,593.82,669.16,177.43,86.34
6,162044,2,533.83,777.66,233.36,117.94
6,162058,2,206.9,879.84,188.48,132.92
6,161137,2,360.6,641.25,169.05,79.63
6,162006,0,1133.33,649.96,36.63,72.81
7,161854,2,593.77,669.19,177.07,86.17
7,162044,2,534.09,777.61,234.03,118.04
7,162058,2,207.14,880.91,187.13,129.62
7,161137,2,359.95,641.28,169.13,80.54
7,162036,0,1345.82,593.1,26.43,60.98
7,162049,0,1041.16,682.46,24.92,73.39
8,161854,2,593.9,668.87,176.97,85.67
8,162044,2,534.02,777.44,234.32,118.09
8,162058,2,206.74,881.03,186.99,132.17
8,161137,2,360.2,641.45,168.87,80.29
9,161854,2,593.99,668.8,177.22,85.18
9,162044,2,533.78,777.08,232.07,117.06
9,162058,2,206.28,881.25,187.5,133.46
9,161137,2,360.67,641.61,168.83,79.71
9,161875,2,1068.68,521.46,130.92,48.22
10,161854,2,594.24,668.68,177.22,84.9
10,162044,2,533.63,777.03,231.09,116.86
10,162058,2,206.66,881.83,186.8,134.3
10,161137,2,360.66,641.62,168.72,79.77
