frame,track_id,class_id,x_center,y_center,width,height
1,893,2,1035.14,939.21,249.37,244.14
1,885,2,887.0,609.23,91.66,65.2
2,893,2,1035.08,939.33,250.21,244.82
2,914,2,763.47,680.1,184.18,120.15
3,893,2,1034.82,939.3,248.08,246.79
3,914,2,763.37,682.37,184.3,117.22
3,915,2,973.59,644.21,90.83,91.8
3,847,2,479.99,623.03,139.11,68.92
3,885,2,883.32,610.9,94.68,64.45
4,893,2,1034.51,940.84,250.98,245.11
4,914,2,766.3,682.15,179.83,115.92
4,915,2,975.19,648.27,97.26,92.55
4,919,2,1125.39,618.18,64.49,48.06
4,885,2,882.37,610.31,87.42,65.88
5,893,2,1034.04,941.69,252.42,244.74
5,914,2,766.09,682.21,180.85,115.78
5,915,2,973.62,642.14,98.08,83.5
5,885,2,880.31,612.56,81.72,63.29
6,893,2,1033.98,942.26,252.56,245.48
6,914,2,767.01,681.31,179.12,117.56
6,915,2,972.3,638.8,96.53,82.08
6,885,2,881.2,614.63,75.22,59.38
6,847,2,472.31,623.87,155.01,69.86
7,893,2,1033.96,942.99,252.27,244.41
7,914,2,768.8,681.85,174.45,118.03
7,915,2,971.87,641.88,95.08,86.63
7,885,2,880.37,617.24,73.02,55.13
8,893,2,1033.92,942.34,252.38,243.99
8,914,2,770.01,682.78,173.13,118.86
8,885,2,879.29,615.22,74.0,57.64
9,893,2,1033.93,942.82,252.05,243.65
9,914,2,770.37,682.28,173.33,117.1
9,885,2,880.94,614.81,71.06,58.19
9,919,2,1126.29,617.05,64.37,48.05
9,915,2,972.91,644.33,95.95,95.35
10,893,2,1033.93,942.44,252.4,244.96
10,914,2,772.35,680.1,169.07,117.76
10,885,2,878.02,615.33,74.83,58.17
10,915,2,973.86,640.68,94.18,89.8
10,847,2,476.89,623.81,144.35,70.57
