frame,track_id,class_id,x_center,y_center,width,height
1,58,2,907.9,720.33,164.73,118.0
1,62,2,742.68,709.74,189.52,118.89
1,74,2,481.69,871.94,352.41,205.35
1,99,2,770.71,870.37,286.77,222.09
1,96,2,1137.54,637.73,89.12,75.64
2,58,2,908.5,720.34,164.62,118.94
2,62,2,742.24,710.19,188.76,117.8
2,74,2,481.35,872.57,352.81,205.37
2,99,2,770.2,870.8,286.71,224.06
2,96,2,1138.82,622.93,81.78,65.78
2,66,2,980.97,629.42,108.1,89.54
3,58,2,908.2,720.65,164.28,119.05
3,62,2,741.56,710.35,187.28,117.57
3,74,2,482.0,871.87,352.79,207.0
3,99,2,768.78,870.88,287.36,223.74
3,96,2,1150.04,609.71,88.73,69.32
3,66,2,979.35,628.46,109.38,89.52
4,58,2,908.14,720.62,163.76,117.78
4,62,2,742.01,709.77,187.83,117.29
4,74,2,481.55,872.43,352.83,205.18
4,99,2,770.34,871.06,288.62,222.43
4,66,2,980.6,628.1,107.08,87.05
5,58,2,907.86,720.42,163.93,118.18
5,62,2,742.19,709.6,189.06,117.94
5,74,2,481.76,872.5,352.11,204.74
5,99,2,770.5,869.87,288.58,220.28
6,58,2,907.79,722.25,164.86,120.89
6,62,2,742.43,709.12,189.84,119.18
6,74,2,481.87,871.4,352.38,205.02
6,99,2,770.58,869.4,288.95,219.09
7,58,2,907.42,722.27,165.68,121.91
7,62,2,741.89,709.4,188.65,118.33
7,74,2,481.51,870.78,352.87,204.43
7,99,2,769.54,868.45,287.55,216.76
8,58,2,907.61,722.08,166.29,122.32
8,62,2,742.5,709.06,189.41,119.25
8,74,2,481.7,871.05,352.74,206.44
8,99,2,769.56,868.44,287.62,216.31
9,58,2,907.16,718.84,162.9,117.57
9,62,2,742.32,708.84,188.76,118.99
9,74,2,481.58,871.42,352.92,207.19
9,99,2,770.01,868.55,288.78,215.17
10,58,2,907.8,719.68,163.25,119.28
10,62,2,743.27,709.13,190.42,120.21
10,74,2,481.49,871.51,352.61,208.27
10,99,2,770.42,869.41,290.03,218.1
