frame,track_id,class_id,x_center,y_center,width,height
1,1323,2,554.98,803.44,314.14,194.65
1,1346,2,129.52,1095.57,257.98,198.39
1,1353,2,424.44,523.03,81.78,32.09
1,1410,2,690.48,944.73,351.58,271.65
2,1323,2,559.3,801.51,315.03,191.23
2,1346,2,129.62,1095.71,258.02,198.42
2,1410,2,758.0,879.14,287.36,213.02
3,1323,2,565.53,797.68,307.04,188.68
3,1346,2,129.28,1095.65,257.33,199.5
3,1410,2,808.2,824.01,248.27,174.98
4,1323,2,592.55,786.31,290.74,172.29
4,1346,2,129.78,1096.16,258.55,199.84
4,1410,2,863.17,770.18,197.63,138.11
4,1353,2,424.22,523.53,80.9,31.81
5,1323,2,612.34,774.33,277.37,165.78
5,1346,2,129.73,1094.56,258.2,196.06
5,1410,2,875.76,754.95,188.39,130.1
6,1323,2,625.2,767.12,271.14,164.64
6,1346,2,128.28,1095.65,255.27,194.22
6,1410,2,880.28,753.07,184.67,133.71
7,1323,2,630.19,764.42,270.16,161.39
7,1346,2,127.56,1095.34,253.92,193.28
7,1410,2,880.07,753.33,187.39,135.74
8,1323,2,631.82,763.62,269.94,161.21
8,1346,2,128.84,1095.05,256.29,198.17
8,1410,2,879.54,754.43,188.74,137.69
9,1323,2,632.95,763.86,269.06,161.76
9,1346,2,129.6,1095.1,257.73,200.26
9,1410,2,878.37,755.3,190.98,137.58
9,1430,2,469.63,1057.86,543.47,269.92
10,1323,2,632.08,763.47,268.82,164.21
10,1346,2,129.74,1096.02,258.15,199.27
10,1410,2,877.47,756.38,191.32,138.82
10,1430,2,471.9,1055.26,542.03,272.49
10,1431,2,867.35,1115.79,769.51,154.53
10,1353,2,425.23,523.55,83.8,32.95
